#Parameters = {height=160; phi=0; rad=100; theta=0; wid=390}
#"Wavelength / nm"	"SZmin(1),Zmax(1) [Mag]"	"SZmin(1),Zmax(1) [Pha in deg.]"
#---------------------------------------------------------------------------
1.8273333333333	0.99427440536221	91.519382373986
1.8320000000000	0.99495107316083	89.280119028270
1.8366666666667	0.99567095830468	87.016818832757
1.8413333333333	0.99648051877421	84.700873885523
1.8460000000000	0.99520419561773	83.811672442090
1.8506666666667	0.99770868559757	80.128932864103
1.8553333333333	0.99862077428884	77.653181556362
1.8600000000000	0.99955650936017	75.110389855103
1.8646666666667	1.0000000000000	72.460628900646
1.8693333333333	1.0000000000000	69.575274875208
1.8740000000000	0.98770381494846	66.307950729900
1.8786666666667	0.98733570977831	62.975165338494
1.8833333333333	0.98639403975171	59.222546728171
1.8880000000000	0.98070038710349	54.811885065674
1.8926666666667	0.96529897090424	49.087259337278
1.8973333333333	0.88977559649129	37.200026498385
1.9020000000000	1.0000000000000	47.391564291004
