#Parameters = {height=140; phi=0; rad=80; theta=0; wid=250}
#"Wavelength / nm"	"SZmin(1),Zmax(1) (1) [Mag]"	"SZmin(1),Zmax(1) (1) [Pha in deg.]"
#-----------------------------------------------------------------------------------
1.8226666666667	0.99931104278864	159.24286335746
1.8250000000000	0.99938333603731	158.39555925647
1.8273333333333	0.99945409046075	157.54823695511
1.8320000000000	0.99959065837704	155.85302269517
1.8366666666667	0.99971953472808	154.15618494284
1.8413333333333	0.99983865087810	152.45667783953
1.8460000000000	0.99994528606448	150.75343875481
1.8506666666667	1.0000000000000	149.04536889594
1.8553333333333	1.0000000000000	147.33129384527
1.8600000000000	1.0000000000000	145.60990019183
1.8646666666667	1.0000000000000	143.87964722619
1.8693333333333	1.0000000000000	142.13865164347
1.8740000000000	1.0000000000000	140.38453660864
1.8786666666667	1.0000000000000	138.61422388445
1.8833333333333	1.0000000000000	136.82362715697
1.8880000000000	0.99994583263552	135.00716909346
1.8926666666667	0.99979710074256	133.15697521439
