#Parameters = {phi=0; pitch=315; r=300; theta=0; thk=200}
#"Frequency / PHz"	"SZmin(1),Zmax(1) [Real/Imaginary Part] [Re]"	"SZmin(1),Zmax(1) [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------------------------------------
0.55739190339259	0.88915390311736	-0.21137719369314
0.55961258826667	0.87725814666636	-0.26390755548839
0.56183327314074	0.86173719130169	-0.31578428967510
0.56405395801481	0.84257756319487	-0.36686622842951
0.56627464288889	0.81974842571304	-0.41699604278857
0.56849532776296	0.79320323434018	-0.46599638558905
0.57071601263704	0.76288140975535	-0.51366539087266
0.57293669751111	0.72871023095407	-0.55977135493468
0.57515738238519	0.69060720907481	-0.60404639685376
0.57737806725926	0.64848328934975	-0.64617887136877
0.57959875213333	0.60224735244026	-0.68580428807291
0.58181943700741	0.55181265905675	-0.72249448590794
0.58292977944444	0.52499707503446	-0.73958456112840
0.58404012188148	0.49710611757247	-0.75574483426615
0.58626080675556	0.43808156979368	-0.78495930256604
0.58848149162963	0.37473870215141	-0.80943338909648
0.59070217650370	0.30714971306557	-0.82833516613332
0.59292286137778	0.23549651158894	-0.84068512236500
0.59514354625185	0.16012199431998	-0.84533608400360
0.59736423112593	0.081599877249099	-0.84095520899463
0.59958491600000	0.00082880403070657	-0.82601059609670
0.60180560087407	-0.080841387516607	-0.79876467469739
0.60402628574815	-0.16143841116230	-0.75727353883647
0.60624697062222	-0.23812589604152	-0.69938251414468
0.60846765549630	-0.30683913410965	-0.62268962112736
0.61068834037037	-0.36178309690566	-0.52444072101532
0.61290902524444	-0.39888546614908	-0.40261192626726
0.61512971011852	-0.36243536242099	-0.24708585383189
0.61735039499259	-0.067072729634610	-0.034232932757102
0.61957107986667	0.24565219980482	-0.047340141137438
0.62179176474074	0.27176571443300	-0.91545017045233
0.62401244961481	-0.45677220026452	-0.78367594193941
0.62623313448889	-0.58070663820214	-0.44797351526949
0.62845381936296	-0.55356696319685	-0.23803625306318
0.63067450423704	-0.48857075273497	-0.10217426981844
0.63289518911111	-0.41277667910603	-0.012974113513504
0.63511587398519	-0.33700916373469	0.043448543514413
0.63733655885926	-0.26722615515642	0.076180832960308
0.63955724373333	-0.20694055200202	0.092466044413950
0.64177792860741	-0.15803339483096	0.098717692821308
0.64399861348148	-0.12122562110624	0.10108778432793
0.64621929835556	-0.096361406894517	0.10626525053241
0.64843998322963	-0.082243878851859	0.12321670514153
0.65066066810370	-0.074645756608757	0.16766327112134
0.65288135297778	-0.054044842639314	0.27485244323147
0.65510203785185	0.10346363911887	0.51835604735780
0.65732272272593	0.86608188134344	0.44589737296207
0.65954340760000	0.72873766191104	-0.37185500018387
0.66176409247407	0.38460129718044	-0.46776158719478
0.66398477734815	0.22696252634274	-0.45054883084203
0.66620546222222	0.13805184675314	-0.43077867794839
#Parameters = {phi=0; pitch=315; r=279; theta=0; thk=200}
#"Frequency / PHz"	"SZmin(1),Zmax(1) (r=279) [Real/Imaginary Part] [Re]"	"SZmin(1),Zmax(1) (r=279) [Real/Imaginary Part] [Im]"
#-----------------------------------------------------------------------------------------------------------------------------
0.33310273111111	0.11457807317859	0.66886689122723
0.33532341598519	0.15735042801042	0.63785839509477
0.33754410085926	0.19786616828995	0.60045858819758
0.33976478573333	0.23488829670116	0.55625936647070
0.34198547060741	0.26685627222487	0.50503658617263
0.34420615548148	0.29185909947621	0.44689064564593
0.34642684035556	0.30765452507678	0.38243897440854
0.34864752522963	0.31177502052405	0.31305497492878
0.35086821010370	0.30177213932383	0.24112118762081
0.35308889497778	0.27564558356663	0.17022014914712
0.35530957985185	0.23246099079685	0.10513326681765
0.35753026472593	0.17306340949147	0.051488861335566
0.35975094960000	0.10065649444434	0.014953125693582
0.36197163447407	0.020920611901021	3.7454417849495e-05
0.36419231934815	-0.058586662469570	0.0088567948284713
0.36641300422222	-0.12970889342707	0.040338758672845
0.36863368909630	-0.18523278922618	0.090258449384512
0.37085437397037	-0.22010925484726	0.15207453899074
0.37307505884444	-0.23196227359274	0.21814441413917
0.37529574371852	-0.22089792537565	0.28077973255514
0.37751642859259	-0.18894946367789	0.33278453555708
0.37973711346667	-0.13960329797301	0.36739642868463
0.38195779834074	-0.077840881177310	0.37776148203536
0.38417848321481	-0.011195198369368	0.35625754019851
0.38639916808889	0.047435536229540	0.29448615606322
0.38861985296296	0.074495846155022	0.18644166554501
0.39084053783704	0.030534596673012	0.041152090862746
0.39306122271111	-0.12766274756224	-0.089755886059986
0.39528190758519	-0.38596379462115	-0.10356572777473
0.39750259245926	-0.62252664636134	0.058340675983030
0.39972327733333	-0.72234304154078	0.31625288609946
0.40194396220741	-0.69125755606973	0.55655799952794
0.40416464708148	-0.59069730729408	0.73410016724165
0.40638533195556	-0.46627007740472	0.85237437746169
0.40860601682963	-0.33956921895708	0.92676387580412
0.41082670170370	-0.21863932008356	0.97056620727261
0.41304738657778	-0.10568088711646	0.99291005247776
0.41526807145185	-0.00070709419855015	0.99966404868971
0.41748875632593	0.096949791154801	0.99454781636618
0.41970944120000	0.18806088395354	0.97992655494068
0.42193012607407	0.27329632467694	0.95731445547905
0.42415081094815	0.35316468478473	0.92768422810624
0.42637149582222	0.42800446829883	0.89165837640911
0.42859218069630	0.49799174795984	0.84963031865034
0.43081286557037	0.56315029284592	0.80184435355212
0.43303355044444	0.62335949764015	0.74845190200198
0.43525423531852	0.67835905766613	0.68955476179136
0.43747492019259	0.72775090004857	0.62524228950023
0.43969560506667	0.77099972365370	0.55562722054738
0.44191628994074	0.80743419618517	0.48088348904969
0.44413697481481	0.83625166424036	0.40128840452244
0.44635765968889	0.85653025256936	0.31727047723391
0.44857834456296	0.86725343643586	0.22946265876011
0.45079902943704	0.86735336263380	0.13875833387460
0.45301971431111	0.85577987395701	0.046363580551103
0.45524039918519	0.83160140021140	-0.046166412138620
0.45746108405926	0.79414001269406	-0.13692640893159
0.45968176893333	0.74313364269668	-0.22372407137285
0.46190245380741	0.67890070789549	-0.30424311075385
0.46412313868148	0.60245263603444	-0.37634623733973
0.46634382355556	0.51545319917824	-0.43855037353655
0.46856450842963	0.41984855789557	-0.49068094523364
0.47078519330370	0.31684966142442	-0.53464648036769
0.47300587817778	0.20461780982111	-0.57506529659883
0.47522656305185	0.073204104605871	-0.61858132745662
0.47744724792593	-0.10581383692672	-0.66654687218981
0.47966793280000	-0.38965921656815	-0.67981827533071
0.48188861767407	-0.78933402013106	-0.49222087792061
0.48410930254815	-0.99974293873810	0.022672812867147
0.48632998742222	-0.81633041641736	0.47902913545507
0.48855067229630	-0.53910338754173	0.68031227809236
0.49077135717037	-0.31810677658162	0.75101939899523
0.49299204204444	-0.15032990093466	0.77459124802886
0.49521272691852	-0.015338354364333	0.77944946629917
0.49743341179259	0.099887583140319	0.77406206089270
0.49965409666667	0.20221169110764	0.76093766398283
0.50187478154074	0.29511475834168	0.74093647677486
0.50409546641481	0.38035468459382	0.71453143149968
0.50631615128889	0.45882567779363	0.68215193126809
0.50853683616296	0.53099053100001	0.64425519054386
0.51075752103704	0.59709731642016	0.60132263355815
0.51297820591111	0.65728774375509	0.55384154906702
0.51519889078519	0.71165078244747	0.50228894979074
0.51741957565926	0.76024851397019	0.44712099940263
0.51964026053333	0.80312790780373	0.38876742220521
0.52186094540741	0.84032550590352	0.32762948057103
0.52408163028148	0.87186855602598	0.26408021103572
0.52630231515556	0.89777433772229	0.19846592497233
0.52852300002963	0.91804846761021	0.13110827740947
0.53074368490370	0.93268243715750	0.062306431680172
0.53296436977778	0.94165030358748	-0.0076610035674333
0.53518505465185	0.94490419103813	-0.078534503182329
0.53740573952593	0.94236796840625	-0.15007282502306
0.53962642440000	0.93392805114727	-0.22205309578232
0.54184710927407	0.91941957578974	-0.29427204784867
0.54406779414815	0.89860494163248	-0.36654874828576
0.54628847902222	0.87113934133215	-0.43872922222379
0.54850916389630	0.83651318281557	-0.51069325982757
0.55072984877037	0.79395138119722	-0.58236283796161
0.55295053364444	0.74222724118091	-0.65370792991047
0.55517121851852	0.67929481409634	-0.72473124398621
0.55739190339259	0.60150145602505	-0.79535648639168
0.55961258826667	0.50172836573188	-0.86489395823768
0.56183327314074	0.36449272877638	-0.92946482147904
0.56405395801481	0.15224132606599	-0.96747301176608
0.56627464288889	-0.20729387686646	-0.83970168524089
0.56849532776296	-0.21962761549393	-0.10658719965176
0.57071601263704	0.47955523799063	-0.22684203924548
0.57293669751111	0.50581025639350	-0.58395564269689
0.57515738238519	0.38849744226370	-0.76034557535589
0.57737806725926	0.24907869313507	-0.85382296135883
0.57959875213333	0.092670154416679	-0.90063419464246
0.58181943700741	-0.10677013774303	-0.89486804730482
0.58404012188148	-0.45501410884535	-0.51654890450536
0.58626080675556	-0.065365345926926	-0.97933127610338
0.58848149162963	-0.57826307996484	-0.74870011664011
0.59070217650370	-0.23785684261863	0.069820443805505
0.59292286137778	0.15950322139197	-0.51064502567086
0.59514354625185	-0.047829968496949	-0.70047063398492
0.59736423112593	-0.21609956951743	-0.71694662047184
0.59958491600000	-0.34585579961721	-0.67790118779601
0.60180560087407	-0.44850847350589	-0.61101184084582
0.60402628574815	-0.52872467149276	-0.52602697212504
0.60624697062222	-0.58792607262475	-0.42817198068445
0.60846765549630	-0.62639034866888	-0.32143178238516
0.61068834037037	-0.64449670604785	-0.20931344944309
0.61290902524444	-0.64371656560561	-0.094415929047979
0.61512971011852	-0.62776202554608	0.023699665890489
0.61735039499259	-0.60434616920199	0.15660079705149
0.61957107986667	-0.58040465595901	0.37262540557348
0.62179176474074	-0.016240620809752	0.99730750863991
0.62401244961481	0.27791488555178	-0.0085566499901074
0.62623313448889	0.11271620326346	-0.058329529965197
0.62845381936296	0.12522802642984	-0.12233200711648
0.63067450423704	0.14893599479799	-0.27475800705321
0.63289518911111	0.063304049309343	-0.53947849560452
0.63511587398519	-0.35037043168843	-0.77157640329529
0.63733655885926	-0.89013191282150	-0.45518962959306
0.63955724373333	-0.88517021485353	0.069537120364324
0.64177792860741	-0.65731422570978	0.31106855390820
0.64399861348148	-0.46303853713242	0.38410386894543
0.64621929835556	-0.32380349846091	0.39363096351897
0.64843998322963	-0.22412036856505	0.37987247956968
0.65066066810370	-0.15089801784150	0.35768911524815
0.65288135297778	-0.095699007755602	0.33297582693623
0.65510203785185	-0.053166301225580	0.30822751286604
0.65732272272593	-0.019793267111043	0.28452547763992
0.65954340760000	0.0068018542184485	0.26231275100046
0.66176409247407	0.028291100524950	0.24172535328921
0.66398477734815	0.045879890034373	0.22274608241163
0.66620546222222	0.060454951745895	0.20528127657142
#Parameters = {phi=0; pitch=315; r=180; theta=0; thk=200}
#"Frequency / PHz"	"SZmin(1),Zmax(1) (r=180) [Real/Imaginary Part] [Re]"	"SZmin(1),Zmax(1) (r=180) [Real/Imaginary Part] [Im]"
#-----------------------------------------------------------------------------------------------------------------------------
0.33310273111111	0.30596892731857	0.95196070395004
0.33532341598519	0.36423341383622	0.93130769364653
0.33754410085926	0.42336857969882	0.90595752975722
0.33976478573333	0.48362962807375	0.87462823296746
0.34198547060741	0.54511837070871	0.83494979479185
0.34420615548148	0.60861494693211	0.78411127437775
0.34642684035556	0.67475319352936	0.71578593995923
0.34864752522963	0.74277840459214	0.61571157628189
0.35086821010370	0.80041710136442	0.44679226391612
0.35308889497778	0.73824783366507	0.11507529009488
0.35530957985185	0.019587164785373	-0.016607739969325
0.35753026472593	0.025638435299778	0.74236400503506
0.35975094960000	0.37132780293582	0.84515927850953
0.36197163447407	0.55321085975371	0.79739022344452
0.36419231934815	0.66254865199482	0.73247066654698
0.36641300422222	0.73866004086594	0.66666068898515
0.36863368909630	0.79664649708580	0.60160215095767
0.37085437397037	0.84312233465468	0.53689116174940
0.37307505884444	0.88132704266772	0.47194287050140
0.37529574371852	0.91297493892852	0.40626702034461
0.37751642859259	0.93901120029636	0.33946997691517
0.37973711346667	0.95995052220660	0.27121280764026
0.38195779834074	0.97603525524295	0.20116702845606
0.38417848321481	0.98730376208699	0.12897289834934
0.38639916808889	0.99360406838444	0.054198051405517
0.38861985296296	0.99456218981921	-0.023706296469050
0.39084053783704	0.98949767910635	-0.10545239131195
0.39306122271111	0.97726102403382	-0.19196112659251
0.39528190758519	0.95594080430843	-0.28438339348578
0.39750259245926	0.92234485541325	-0.38402804224642
0.39972327733333	0.87071924833537	-0.49178042923473
0.40194396220741	0.79317424481583	-0.60794679125804
0.40416464708148	0.67406335779479	-0.72659122224887
0.40638533195556	0.49409547614252	-0.82892994646523
0.40860601682963	0.24169639290465	-0.86728148624896
0.41082670170370	-0.041646894494982	-0.76794485758466
0.41304738657778	-0.22871999983905	-0.51635697521680
0.41526807145185	-0.23140415994188	-0.24031910954048
0.41637841388889	-0.18207573275305	-0.13768429932474
0.41748875632593	-0.11939537774759	-0.065961776291282
0.41970944120000	0.0021241771012254	0.00076388301626809
0.42193012607407	0.083350240706603	0.0045306008011873
0.42415081094815	0.10258495697257	-0.015467864593500
0.42637149582222	-0.015318337576208	0.0065470905877619
0.42859218069630	0.69724851884232	0.68167682233868
0.43081286557037	0.54088404936906	-0.063033846476797
0.43303355044444	0.43969350652626	-0.14299026290705
0.43525423531852	0.38653727306176	-0.18336925815707
0.43747492019259	0.34405741335711	-0.21081713927154
0.43969560506667	0.30359331767022	-0.22942047998646
0.44191628994074	0.26253221545436	-0.23988429065279
0.44413697481481	0.22011983307796	-0.24186852197087
0.44635765968889	0.17640967662448	-0.23442535007216
0.44857834456296	0.13204271098093	-0.21604633644928
0.45079902943704	0.088387594957321	-0.18459878023483
0.45301971431111	0.047987391987422	-0.13726287853870
0.45524039918519	0.015414663887051	-0.070636006657238
0.45746108405926	-0.0013060187813352	0.018588023776636
0.45968176893333	0.011231832617102	0.13141263878480
0.46190245380741	0.072975902870351	0.26108636388619
0.46412313868148	0.20600210866055	0.38338301326294
0.46634382355556	0.41589048695134	0.44959071625884
0.46856450842963	0.66307063272774	0.40538062975037
0.47078519330370	0.86773555835502	0.24216971484409
0.47300587817778	0.97153524282198	0.015763800799227
0.47522656305185	0.97674083098283	-0.20561795035298
0.47744724792593	0.91890272466335	-0.38684685066934
0.47966793280000	0.83107329239422	-0.52373739470150
0.48188861767407	0.73255629931261	-0.62557775040610
0.48410930254815	0.63072235451859	-0.70520880177004
0.48632998742222	0.52152875377351	-0.77901805485151
0.48855067229630	0.36021855758940	-0.88587546760260
0.49077135717037	-0.44599121570835	-0.23811922414775
0.49299204204444	0.42076978151462	-0.52698900879231
0.49521272691852	0.34342555618106	-0.64148701823896
0.49743341179259	0.27487797350523	-0.67858454596164
0.49965409666667	0.21429327605885	-0.69365851602881
0.50187478154074	0.15913715093911	-0.69834477453589
0.50409546641481	0.10802767465928	-0.69667428794983
0.50631615128889	0.060134107033580	-0.69042234971156
0.50853683616296	0.014902137539799	-0.68045059064065
0.51075752103704	-0.028071577234364	-0.66713761567990
0.51297820591111	-0.069112423561693	-0.65049759383616
0.51519889078519	-0.10853972479200	-0.63007684351336
0.51741957565926	-0.14681620214200	-0.60434757453510
0.51964026053333	-0.18511860978267	-0.56749290877085
0.52186094540741	-0.22811785898491	-0.46861357855398
0.52408163028148	-0.19015139431272	-0.67002937225520
0.52630231515556	-0.25582493675082	-0.56470721891458
0.52852300002963	-0.28831810568361	-0.51707800425077
0.53074368490370	-0.31484811034403	-0.47511123801312
0.53296436977778	-0.33728484034897	-0.43266971643862
0.53518505465185	-0.35557150253503	-0.38787346147164
0.53740573952593	-0.36905929516774	-0.33985089059724
0.53962642440000	-0.37670718942990	-0.28814443333302
0.54184710927407	-0.37711851303281	-0.23263271702569
0.54406779414815	-0.36862648966228	-0.17365355073872
0.54628847902222	-0.34969257244370	-0.11223656712963
0.54850916389630	-0.32036664404225	-0.050126325241561
0.55072984877037	-0.28737781029497	0.012618230054990
0.55295053364444	-0.28288553547569	0.10026364093305
0.55517121851852	-0.30397983817484	0.57463331140222
0.55739190339259	0.81456794323563	0.16298492623090
0.55961258826667	0.66173577685294	-0.30928794727163
0.56183327314074	0.54389117822192	-0.60330352500597
0.56405395801481	0.32720727781384	-0.85247058145661
0.56627464288889	-0.011279066814464	-0.98467459279365
0.56849532776296	-0.45058677274670	-0.87871380157073
0.57071601263704	-0.66186956496932	-0.20062320026861
0.57293669751111	0.13025557208218	-0.17705121843848
0.57515738238519	-0.13397762367018	-0.37748445961990
0.57737806725926	0.48809606743873	-0.83383820575828
0.57959875213333	-0.066791918196067	-0.99776322653520
0.58181943700741	-0.32720117636472	-0.94454754313108
0.58404012188148	-0.73492914624210	-0.39340912757582
0.58626080675556	-0.48639619501304	-0.86336371399168
0.58848149162963	-0.60682810097082	-0.78569107181204
0.59070217650370	-0.68955129399947	-0.71370366188523
0.59292286137778	-0.75534160049739	-0.64305000236756
0.59514354625185	-0.80991332277526	-0.57270578463062
0.59736423112593	-0.85703922182713	-0.50254929363384
0.59958491600000	-0.89537051225576	-0.42913079298028
0.60180560087407	-0.92819295530924	-0.35559058207344
0.60402628574815	-0.95547981245008	-0.27928097727773
0.60624697062222	-0.97715477608296	-0.19890172054127
0.60846765549630	-0.99261342849702	-0.11224195263532
0.61068834037037	-0.99988295534367	-0.015299529836090
0.61290902524444	-0.99403382334719	0.099972355950750
0.61512971011852	-0.95645986814394	0.25166747922730
0.61735039499259	-0.80041090487105	0.47560546850140
0.61957107986667	-0.11645360491743	0.44166889804061
0.62179176474074	-0.50047907875326	-0.36488675276238
0.62401244961481	-0.85444341336302	-0.15980228233529
0.62623313448889	-0.92964610399711	0.022586580006897
0.62845381936296	-0.93479532574096	0.16921052617147
0.63067450423704	-0.87164761668909	0.34498063599074
0.63289518911111	-0.95110976453726	-0.12478142993102
0.63511587398519	-0.96057288030535	0.27802831082804
0.63733655885926	-0.92067956017245	0.39022914664208
0.63955724373333	-0.88160390213454	0.47196343731016
0.64177792860741	-0.83995394783779	0.54185392198381
0.64399861348148	-0.79464628203057	0.60451225975822
0.64621929835556	-0.74513720275734	0.66171294876041
0.64843998322963	-0.69066235672190	0.71468261273187
0.65066066810370	-0.62725376250829	0.76753762950062
0.65288135297778	-0.61248746005611	0.75479441496890
0.65510203785185	-0.51960125894639	0.82340973981622
0.65732272272593	-0.44651133140268	0.85594663368280
0.65954340760000	-0.37009056632917	0.87942987018665
0.66176409247407	-0.28802744571369	0.89396228681205
0.66398477734815	-0.19834528390390	0.89732716406205
0.66620546222222	-0.098191314907908	0.88446032386425
#Parameters = {phi=0; pitch=315; r=182; theta=0; thk=200}
#"Frequency / PHz"	"SZmin(1),Zmax(1) (r=182) [Real/Imaginary Part] [Re]"	"SZmin(1),Zmax(1) (r=182) [Real/Imaginary Part] [Im]"
#-----------------------------------------------------------------------------------------------------------------------------
0.33310273111111	0.29037252922605	0.95687109220273
0.33532341598519	0.34882274070662	0.93718871929080
0.33754410085926	0.40818609261886	0.91289874235457
0.33976478573333	0.46862139564277	0.88265536700170
0.34198547060741	0.53036650048446	0.84455382408204
0.34420615548148	0.59407380113688	0.79592378582905
0.34642684035556	0.66036430115888	0.73118083510980
0.34864752522963	0.72888903302455	0.63813944865625
0.35086821010370	0.79124762096470	0.48626444155851
0.35308889497778	0.77494961467689	0.19534780755630
0.35530957985185	0.21369017318136	-0.11004631240721
0.35753026472593	-0.071266262494861	0.64144978242138
0.35975094960000	0.30554959937692	0.84589602749327
0.36197163447407	0.51543103692668	0.81275865789666
0.36419231934815	0.63774245736925	0.74978022444525
0.36641300422222	0.72079589400043	0.68385719586534
0.36863368909630	0.78307658175701	0.61835152531426
0.37085437397037	0.83251727055838	0.55319237345665
0.37307505884444	0.87292493498323	0.48785454582747
0.37529574371852	0.90634050249323	0.42188423113711
0.37751642859259	0.93382516811344	0.35487349433116
0.37973711346667	0.95600212611194	0.28650527301987
0.38195779834074	0.97318028406659	0.21647551113493
0.38417848321481	0.98545450149826	0.14446166740323
0.38639916808889	0.99273305555225	0.070084859084772
0.38861985296296	0.99472088420256	-0.0071289519038508
0.39084053783704	0.99085681594063	-0.087789641717552
0.39306122271111	0.98018789267052	-0.17268214326221
0.39528190758519	0.96114381549936	-0.26278926419981
0.39750259245926	0.93114322450690	-0.35925178221729
0.39972327733333	0.88591809984417	-0.46313518633722
0.40194396220741	0.81840222299088	-0.57464580517357
0.40416464708148	0.71723704821259	-0.69093078645123
0.40638533195556	0.56588215959334	-0.80040123138330
0.40860601682963	0.34818581188948	-0.87150150022670
0.41082670170370	0.074830698564727	-0.84363960903244
0.41304738657778	-0.17098411207336	-0.66429772465359
0.41526807145185	-0.26893931925033	-0.38910840796011
0.41637841388889	-0.25397357175574	-0.26126495092300
0.41748875632593	-0.21069360282235	-0.15849469744709
0.41970944120000	-0.093651428379073	-0.036807777497730
0.42193012607407	0.0051558929509790	0.00074109719766616
0.42415081094815	0.052083199443253	-0.0032889399725411
0.42637149582222	0.0060274484721326	-0.0018521799060340
0.42859218069630	-0.26601782801656	0.50656429816287
0.43081286557037	0.64375154177091	0.059080369946632
0.43303355044444	0.46983466834720	-0.10599632133394
0.43525423531852	0.40011518610797	-0.15863825608779
0.43747492019259	0.35297312222007	-0.19102758558594
0.43969560506667	0.31143471759653	-0.21305284282403
0.44191628994074	0.27065627988534	-0.22662154585752
0.44413697481481	0.22910362831742	-0.23183869304025
0.44635765968889	0.18647707680816	-0.22805412153281
0.44857834456296	0.14316289813987	-0.21406614162046
0.45079902943704	0.10020018168922	-0.18811849944387
0.45301971431111	0.059553244271512	-0.14785606341584
0.45524039918519	0.024713063453399	-0.090365833584463
0.45746108405926	0.0017438719885209	-0.012554266001260
0.45968176893333	0.00082699831773815	0.087555604471030
0.46190245380741	0.037779723047538	0.20743015462596
0.46412313868148	0.13306019945292	0.33309344235356
0.46634382355556	0.30205922930638	0.43032876887062
0.46856450842963	0.53190501287966	0.44709202269863
0.47078519330370	0.76415862023968	0.34680934534982
0.47300587817778	0.92526873799466	0.15028137575460
0.47522656305185	0.98395490254873	-0.078085011571246
0.47744724792593	0.95878391210318	-0.28413625233701
0.47966793280000	0.88654152993508	-0.44798437833989
0.48188861767407	0.79218180019344	-0.57150372667258
0.48410930254815	0.68988389202448	-0.66603271491498
0.48632998742222	0.58131315712851	-0.74673168052366
0.48855067229630	0.44318907320884	-0.84266102901962
0.49077135717037	-0.14523438611069	-0.97286002032459
0.49299204204444	0.45094374501134	-0.44743649551332
0.49521272691852	0.37798190253789	-0.62447851918694
0.49743341179259	0.30438889524185	-0.67351618760310
0.49965409666667	0.23985114177757	-0.69331247070268
0.50187478154074	0.18149869573576	-0.70049341616358
0.50409546641481	0.12771723238632	-0.70032887424122
